,Asynchrony,Tap Onset,Test,True Onset,User ID,IOI,Max,Min,Sanitized Tap Onset,Sanitized Asynchrony,Sanitized Mean Asynchrony,Sanitized Std Dev Asynchrony,Mean Asynchrony,Std Dev Asynchrony,Missed Taps,Phase Correction Response,,
996,-313.005,21:45.0,A1a4,21:45.3,1783,325.079,21:45.5,21:45.2,21:45.4,15.462,24.69125926,26.4286521,-285.8309483,70.26053601,4,8.234,32.6408463,-17.1788463
997,-309.617,21:45.4,A1a4,21:45.7,1783,325.079,21:45.8,21:45.5,21:45.7,23.696,24.69125926,26.4286521,-285.8309483,70.26053601,4,14.327,32.6408463,-8.9448463
998,-301.383,21:45.7,A1a4,21:46.0,1783,348.3,21:46.2,21:45.8,21:46.0,38.023,24.69125926,26.4286521,-285.8309483,70.26053601,4,,32.6408463,5.3821537
999,-310.277,21:46.0,A1a4,21:46.3,1783,325.079,21:46.5,21:46.2,,,24.69125926,26.4286521,-285.8309483,70.26053601,4,,32.6408463,-32.6408463
1000,-42.971,21:46.6,A1a4,21:46.7,1783,325.079,21:46.8,21:46.5,21:46.6,-42.971,24.69125926,26.4286521,-285.8309483,70.26053601,4,82.195,32.6408463,-75.6118463
1001,-300.082,21:46.7,A1a4,21:47.0,1783,348.3,21:47.2,21:46.8,21:47.0,39.224,24.69125926,26.4286521,-285.8309483,70.26053601,4,-15.884,32.6408463,6.5831537
1002,-309.076,21:47.0,A1a4,21:47.3,1783,325.079,21:47.5,21:47.2,21:47.4,23.34,24.69125926,26.4286521,-285.8309483,70.26053601,4,5.506,32.6408463,-9.3008463
1003,-301.739,21:47.4,A1a4,21:47.7,1783,325.079,21:47.8,21:47.5,21:47.7,28.846,24.69125926,26.4286521,-285.8309483,70.26053601,4,6.793,32.6408463,-3.7948463
1004,-296.233,21:47.7,A1a4,21:48.0,1783,348.3,21:48.2,21:47.8,21:48.0,35.639,24.69125926,26.4286521,-285.8309483,70.26053601,4,-12.115,32.6408463,2.9981537
1005,-312.661,21:48.0,A1a4,21:48.3,1783,325.079,21:48.5,21:48.2,21:48.4,23.524,24.69125926,26.4286521,-285.8309483,70.26053601,4,11.675,32.6408463,-9.1168463
1006,-301.555,21:48.4,A1a4,21:48.7,1783,325.079,21:48.8,21:48.5,21:48.7,35.199,24.69125926,26.4286521,-285.8309483,70.26053601,4,1.268,32.6408463,2.5581537
1007,-289.88,21:48.7,A1a4,21:49.0,1783,348.3,21:49.2,21:48.8,21:49.0,36.467,24.69125926,26.4286521,-285.8309483,70.26053601,4,-7.676,32.6408463,3.8261537
1008,-311.833,21:49.0,A1a4,21:49.3,1783,325.079,21:49.5,21:49.2,21:49.4,28.791,24.69125926,26.4286521,-285.8309483,70.26053601,4,-4.451,32.6408463,-3.8498463
1009,-296.288,21:49.4,A1a4,21:49.7,1783,348.299,21:49.8,21:49.5,21:49.7,24.34,24.69125926,26.4286521,-285.8309483,70.26053601,4,,32.6408463,-8.3008463
1010,-323.959,21:49.7,A1a4,21:50.0,1783,325.08,21:50.2,21:49.8,,,24.69125926,26.4286521,-285.8309483,70.26053601,4,,32.6408463,-32.6408463
1011,3.576,21:50.3,A1a4,21:50.3,1783,325.079,21:50.5,21:50.2,21:50.3,3.576,24.69125926,26.4286521,-285.8309483,70.26053601,4,21.637,32.6408463,-29.0648463
1012,-301.54,21:50.4,A1a4,21:50.7,1783,348.3,21:50.8,21:50.5,21:50.7,25.213,24.69125926,26.4286521,-285.8309483,70.26053601,4,-1.739,32.6408463,-7.4278463
1013,-323.087,21:50.7,A1a4,21:51.0,1783,325.079,21:51.2,21:50.8,21:51.0,23.474,24.69125926,26.4286521,-285.8309483,70.26053601,4,,32.6408463,-9.1668463
1014,-955.026,19:47.5,A3a1,19:48.5,1783,1532.517,19:49.2,19:47.9,19:48.5,18.601,35.32153846,17.15414503,-1291.189154,328.643459,0,-1.729,32.6408463,-14.0398463
1015,-1513.916,19:48.5,A3a1,19:50.0,1783,1764.716,19:50.9,19:49.2,19:50.0,16.872,35.32153846,17.15414503,-1291.189154,328.643459,0,34.434,32.6408463,-15.7688463
1016,-1747.844,19:50.0,A3a1,19:51.8,1783,1137.778,19:52.3,19:50.9,19:51.8,51.306,35.32153846,17.15414503,-1291.189154,328.643459,0,32.729,32.6408463,18.6651537
1017,-1086.472,19:51.8,A3a1,19:52.9,1783,998.458,19:53.4,19:52.3,19:53.0,84.035,35.32153846,17.15414503,-1291.189154,328.643459,0,-47.013,32.6408463,51.3941537
1018,-914.423,19:53.0,A3a1,19:53.9,1783,1044.898,19:54.4,19:53.4,19:54.0,37.022,35.32153846,17.15414503,-1291.189154,328.643459,0,-1.942,32.6408463,4.3811537
1019,-1007.876,19:54.0,A3a1,19:55.0,1783,1671.837,19:55.8,19:54.4,19:55.0,35.08,35.32153846,17.15414503,-1291.189154,328.643459,0,1.638,32.6408463,2.4391537
1020,-1636.757,19:55.0,A3a1,19:56.6,1783,1346.757,19:57.3,19:55.8,19:56.7,36.718,35.32153846,17.15414503,-1291.189154,328.643459,0,-2.718,32.6408463,4.0771537
1021,-1310.039,19:56.7,A3a1,19:58.0,1783,1068.118,19:58.5,19:57.3,19:58.0,34,35.32153846,17.15414503,-1291.189154,328.643459,0,-9.012,32.6408463,1.3591537
1022,-1034.118,19:58.0,A3a1,19:59.0,1783,1555.737,19:59.8,19:58.5,19:59.1,24.988,35.32153846,17.15414503,-1291.189154,328.643459,0,-0.329,32.6408463,-7.6528463
1023,-1530.749,19:59.1,A3a1,20:00.6,1783,1880.816,20:01.5,19:59.8,20:00.6,24.659,35.32153846,17.15414503,-1291.189154,328.643459,0,4.596,32.6408463,-7.9818463
1024,-1856.157,20:00.6,A3a1,20:02.5,1783,1230.658,20:03.1,20:01.5,20:02.5,29.255,35.32153846,17.15414503,-1291.189154,328.643459,0,1.744,32.6408463,-3.3858463
1025,-1201.403,20:02.5,A3a1,20:03.7,1783,1021.678,20:04.2,20:03.1,20:03.7,30.999,35.32153846,17.15414503,-1291.189154,328.643459,0,4.646,32.6408463,-1.6418463
1026,-990.679,20:03.7,A3a1,20:04.7,1783,1253.878,20:05.4,20:04.2,20:04.8,35.645,35.32153846,17.15414503,-1291.189154,328.643459,0,,32.6408463,3.0041537
1027,-570.394,21:17.3,A3a2,21:17.9,1783,719.818,21:18.2,21:17.6,21:17.9,17.232,48.38658333,40.96675719,-612.7743333,100.0348992,0,-19.706,32.6408463,-15.4088463
1028,-702.586,21:17.9,A3a2,21:18.6,1783,743.039,21:19.0,21:18.2,21:18.6,-2.474,48.38658333,40.96675719,-612.7743333,100.0348992,0,92.495,32.6408463,-35.1148463
1029,-745.513,21:18.6,A3a2,21:19.3,1783,603.719,21:19.6,21:19.0,21:19.4,90.021,48.38658333,40.96675719,-612.7743333,100.0348992,0,48.741,32.6408463,57.3801537
1030,-513.698,21:19.4,A3a2,21:19.9,1783,580.498,21:20.2,21:19.6,21:20.1,138.762,48.38658333,40.96675719,-612.7743333,100.0348992,0,-105.461,32.6408463,106.1211537
1031,-441.736,21:20.1,A3a2,21:20.5,1783,580.499,21:20.8,21:20.2,21:20.5,33.301,48.38658333,40.96675719,-612.7743333,100.0348992,0,5.238,32.6408463,0.6601537
1032,-547.198,21:20.5,A3a2,21:21.1,1783,743.039,21:21.5,21:20.8,21:21.1,38.539,48.38658333,40.96675719,-612.7743333,100.0348992,0,6.171,32.6408463,5.8981537
1033,-704.5,21:21.1,A3a2,21:21.8,1783,673.379,21:22.2,21:21.5,21:21.9,44.71,48.38658333,40.96675719,-612.7743333,100.0348992,0,-23.141,32.6408463,12.0691537
1034,-628.669,21:21.9,A3a2,21:22.5,1783,580.498,21:22.8,21:22.2,21:22.5,21.569,48.38658333,40.96675719,-612.7743333,100.0348992,0,39.186,32.6408463,-11.0718463
1035,-558.929,21:22.5,A3a2,21:23.1,1783,719.819,21:23.5,21:22.8,21:23.2,60.755,48.38658333,40.96675719,-612.7743333,100.0348992,0,-44.494,32.6408463,28.1141537
1036,-659.064,21:23.2,A3a2,21:23.8,1783,766.259,21:24.2,21:23.5,21:23.8,16.261,48.38658333,40.96675719,-612.7743333,100.0348992,0,79.67,32.6408463,-16.3798463
1037,-749.998,21:23.8,A3a2,21:24.6,1783,626.938,21:24.9,21:24.2,21:24.7,95.931,48.38658333,40.96675719,-612.7743333,100.0348992,0,-69.899,32.6408463,63.2901537
1038,-531.007,21:24.7,A3a2,21:25.2,1783,580.499,21:25.5,21:24.9,21:25.2,26.032,48.38658333,40.96675719,-612.7743333,100.0348992,0,,32.6408463,-6.6088463
1039,-385.972,19:06.1,A3a3,19:06.5,1783,394.74,19:06.7,19:06.3,19:06.5,27.013,46.22095238,42.90791799,-401.7768095,56.99148263,0,4.803,32.6408463,-5.6278463
1040,-367.727,19:06.5,A3a3,19:06.9,1783,417.959,19:07.1,19:06.7,19:06.9,31.816,46.22095238,42.90791799,-401.7768095,56.99148263,0,68.61,32.6408463,-0.8248463
1041,-386.143,19:06.9,A3a3,19:07.3,1783,417.959,19:07.5,19:07.1,19:07.4,100.426,46.22095238,42.90791799,-401.7768095,56.99148263,0,-81.249,32.6408463,67.7851537
1042,-317.533,19:07.4,A3a3,19:07.7,1783,441.179,19:08.0,19:07.5,19:07.8,19.177,46.22095238,42.90791799,-401.7768095,56.99148263,0,19.15,32.6408463,-13.4638463
1043,-422.002,19:07.8,A3a3,19:08.2,1783,487.619,19:08.4,19:08.0,19:08.2,38.327,46.22095238,42.90791799,-401.7768095,56.99148263,0,-9.19,32.6408463,5.6861537
1044,-449.292,19:08.2,A3a3,19:08.7,1783,487.619,19:08.9,19:08.4,19:08.7,29.137,46.22095238,42.90791799,-401.7768095,56.99148263,0,8.493,32.6408463,-3.5038463
1045,-458.482,19:08.7,A3a3,19:09.1,1783,510.839,19:09.4,19:08.9,19:09.2,37.63,46.22095238,42.90791799,-401.7768095,56.99148263,0,-15.259,32.6408463,4.9891537
1046,-473.209,19:09.2,A3a3,19:09.7,1783,464.399,19:09.9,19:09.4,19:09.7,22.371,46.22095238,42.90791799,-401.7768095,56.99148263,0,27.877,32.6408463,-10.2698463
1047,-442.028,19:09.7,A3a3,19:10.1,1783,487.619,19:10.4,19:09.9,19:10.2,50.248,46.22095238,42.90791799,-401.7768095,56.99148263,0,-18.183,32.6408463,17.6071537
1048,-437.371,19:10.2,A3a3,19:10.6,1783,441.179,19:10.8,19:10.4,19:10.6,32.065,46.22095238,42.90791799,-401.7768095,56.99148263,0,5.115,32.6408463,-0.5758463
1049,-409.114,19:10.6,A3a3,19:11.1,1783,417.96,19:11.3,19:10.8,19:11.1,37.18,46.22095238,42.90791799,-401.7768095,56.99148263,0,-0.37,32.6408463,4.5391537
1050,-380.78,19:11.1,A3a3,19:11.5,1783,464.399,19:11.7,19:11.3,19:11.5,36.81,46.22095238,42.90791799,-401.7768095,56.99148263,0,-15.686,32.6408463,4.1691537
1051,-427.589,19:11.5,A3a3,19:11.9,1783,464.399,19:12.2,19:11.7,19:12.0,21.124,46.22095238,42.90791799,-401.7768095,56.99148263,0,132.904,32.6408463,-11.5168463
1052,-443.275,19:12.0,A3a3,19:12.4,1783,510.839,19:12.7,19:12.2,19:12.6,154.028,46.22095238,42.90791799,-401.7768095,56.99148263,0,-130.189,32.6408463,121.3871537
1053,-356.811,19:12.6,A3a3,19:12.9,1783,487.619,19:13.2,19:12.7,19:12.9,23.839,46.22095238,42.90791799,-401.7768095,56.99148263,0,6.752,32.6408463,-8.8018463
1054,-463.78,19:12.9,A3a3,19:13.4,1783,441.179,19:13.6,19:13.2,19:13.4,30.591,46.22095238,42.90791799,-401.7768095,56.99148263,0,-0.072,32.6408463,-2.0498463
1055,-410.588,19:13.4,A3a3,19:13.8,1783,441.179,19:14.1,19:13.6,19:13.9,30.519,46.22095238,42.90791799,-401.7768095,56.99148263,0,143.634,32.6408463,-2.1218463
1056,-410.66,19:13.9,A3a3,19:14.3,1783,394.739,19:14.5,19:14.1,19:14.5,174.153,46.22095238,42.90791799,-401.7768095,56.99148263,0,-152.765,32.6408463,141.5121537
1057,-220.586,19:14.5,A3a3,19:14.7,1783,417.96,19:14.9,19:14.5,19:14.7,21.388,46.22095238,42.90791799,-401.7768095,56.99148263,0,-4.448,32.6408463,-11.2528463
1058,-396.572,19:14.7,A3a3,19:15.1,1783,394.739,19:15.3,19:14.9,19:15.1,16.94,46.22095238,42.90791799,-401.7768095,56.99148263,0,18.918,32.6408463,-15.7008463
1059,-377.799,19:15.1,A3a3,19:15.5,1783,441.179,19:15.7,19:15.3,19:15.5,35.858,46.22095238,42.90791799,-401.7768095,56.99148263,0,,32.6408463,3.2171537
1060,-304.749,20:11.5,A3a4,20:11.8,1783,301.859,20:12.0,20:11.7,20:11.9,19.281,30.24026667,26.55108853,-305.7585333,19.90997191,0,2.26,32.6408463,-13.3598463
1061,-282.578,20:11.9,A3a4,20:12.1,1783,301.86,20:12.3,20:12.0,20:12.2,21.541,30.24026667,26.55108853,-305.7585333,19.90997191,0,9.249,32.6408463,-11.0998463
1062,-280.319,20:12.2,A3a4,20:12.4,1783,325.079,20:12.6,20:12.3,20:12.5,30.79,30.24026667,26.55108853,-305.7585333,19.90997191,0,-5.207,32.6408463,-1.8508463
1063,-294.289,20:12.5,A3a4,20:12.8,1783,301.859,20:12.9,20:12.6,20:12.8,25.583,30.24026667,26.55108853,-305.7585333,19.90997191,0,-9.275,32.6408463,-7.0578463
1064,-276.276,20:12.8,A3a4,20:13.1,1783,325.08,20:13.2,20:12.9,20:13.1,16.308,30.24026667,26.55108853,-305.7585333,19.90997191,0,7.969,32.6408463,-16.3328463
1065,-308.772,20:13.1,A3a4,20:13.4,1783,325.079,20:13.5,20:13.2,20:13.4,24.277,30.24026667,26.55108853,-305.7585333,19.90997191,0,14.644,32.6408463,-8.3638463
1066,-300.802,20:13.4,A3a4,20:13.7,1783,348.299,20:13.9,20:13.5,20:13.8,38.921,30.24026667,26.55108853,-305.7585333,19.90997191,0,-4.369,32.6408463,6.2801537
1067,-309.378,20:13.8,A3a4,20:14.1,1783,348.3,20:14.2,20:13.9,20:14.1,34.552,30.24026667,26.55108853,-305.7585333,19.90997191,0,-1.614,32.6408463,1.9111537
1068,-313.748,20:14.1,A3a4,20:14.4,1783,348.299,20:14.6,20:14.2,20:14.4,32.938,30.24026667,26.55108853,-305.7585333,19.90997191,0,9.721,32.6408463,0.2971537
1069,-315.361,20:14.4,A3a4,20:14.8,1783,371.519,20:14.9,20:14.6,20:14.8,42.659,30.24026667,26.55108853,-305.7585333,19.90997191,0,-10.756,32.6408463,10.0181537
1070,-328.86,20:14.8,A3a4,20:15.1,1783,348.3,20:15.3,20:14.9,20:15.2,31.903,30.24026667,26.55108853,-305.7585333,19.90997191,0,-21.098,32.6408463,-0.7378463
1071,-316.397,20:15.2,A3a4,20:15.5,1783,325.079,20:15.6,20:15.3,20:15.5,10.805,30.24026667,26.55108853,-305.7585333,19.90997191,0,6.627,32.6408463,-21.8358463
1072,-314.274,20:15.5,A3a4,20:15.8,1783,325.079,20:16.0,20:15.6,20:15.8,17.432,30.24026667,26.55108853,-305.7585333,19.90997191,0,-1.708,32.6408463,-15.2088463
1073,-307.647,20:15.8,A3a4,20:16.1,1783,325.08,20:16.3,20:16.0,20:16.1,15.724,30.24026667,26.55108853,-305.7585333,19.90997191,0,12.707,32.6408463,-16.9168463
1074,-309.356,20:16.1,A3a4,20:16.5,1783,325.079,20:16.6,20:16.3,20:16.5,28.431,30.24026667,26.55108853,-305.7585333,19.90997191,0,-11.896,32.6408463,-4.2098463
1075,-296.648,20:16.5,A3a4,20:16.8,1783,301.859,20:16.9,20:16.6,20:16.8,16.535,30.24026667,26.55108853,-305.7585333,19.90997191,0,16.374,32.6408463,-16.1058463
1076,-285.324,20:16.8,A3a4,20:17.1,1783,325.08,20:17.2,20:16.9,20:17.1,32.909,30.24026667,26.55108853,-305.7585333,19.90997191,0,-13.205,32.6408463,0.2681537
1077,-292.171,20:17.1,A3a4,20:17.4,1783,348.299,20:17.6,20:17.2,20:17.4,19.704,30.24026667,26.55108853,-305.7585333,19.90997191,0,26.101,32.6408463,-12.9368463
1078,-328.595,20:17.4,A3a4,20:17.8,1783,348.299,20:17.9,20:17.6,20:17.8,45.805,30.24026667,26.55108853,-305.7585333,19.90997191,0,-23.989,32.6408463,13.1641537
1079,-302.494,20:17.8,A3a4,20:18.1,1783,348.3,20:18.3,20:17.9,20:18.1,21.816,30.24026667,26.55108853,-305.7585333,19.90997191,0,-0.148,32.6408463,-10.8248463
1080,-326.484,20:18.1,A3a4,20:18.4,1783,371.519,20:18.6,20:18.3,20:18.5,21.668,30.24026667,26.55108853,-305.7585333,19.90997191,0,-10.936,32.6408463,-10.9728463
1081,-349.851,20:18.5,A3a4,20:18.8,1783,348.299,20:19.0,20:18.6,20:18.8,10.732,30.24026667,26.55108853,-305.7585333,19.90997191,0,23.05,32.6408463,-21.9088463
1082,-337.567,20:18.8,A3a4,20:19.2,1783,371.52,20:19.4,20:19.0,20:19.2,33.782,30.24026667,26.55108853,-305.7585333,19.90997191,0,-19.409,32.6408463,1.1411537
1083,-337.738,20:19.2,A3a4,20:19.5,1783,325.079,20:19.7,20:19.4,20:19.6,14.373,30.24026667,26.55108853,-305.7585333,19.90997191,0,5.091,32.6408463,-18.2678463
1084,-310.706,20:19.6,A3a4,20:19.9,1783,325.079,20:20.0,20:19.7,20:19.9,19.464,30.24026667,26.55108853,-305.7585333,19.90997191,0,6.053,32.6408463,-13.1768463
1085,-305.615,20:19.9,A3a4,20:20.2,1783,301.86,20:20.3,20:20.0,20:20.2,25.517,30.24026667,26.55108853,-305.7585333,19.90997191,0,11.767,32.6408463,-7.1238463
1086,-276.343,20:20.2,A3a4,20:20.5,1783,301.859,20:20.6,20:20.3,20:20.5,37.284,30.24026667,26.55108853,-305.7585333,19.90997191,0,-5.847,32.6408463,4.6431537
1087,-264.575,20:20.5,A3a4,20:20.8,1783,325.08,20:21.0,20:20.6,20:20.8,31.437,30.24026667,26.55108853,-305.7585333,19.90997191,0,-8.554,32.6408463,-1.2038463
1088,-293.643,20:20.8,A3a4,20:21.1,1783,325.079,20:21.3,20:21.0,20:21.1,22.883,30.24026667,26.55108853,-305.7585333,19.90997191,0,139.271,32.6408463,-9.7578463
1089,-302.196,20:21.1,A3a4,20:21.4,1783,325.079,20:21.6,20:21.3,20:21.6,162.154,30.24026667,26.55108853,-305.7585333,19.90997191,0,,32.6408463,129.5131537
